2020-01-28 18:30:07,192.168.10.94,70.6,4040092,1758704,23352,71542,69,13.68,74.45
2020-01-28 18:35:07,192.168.10.94,75.8,4040092,1759236,23463,67701,69,13.68,74.45
2020-01-28 18:40:07,192.168.10.94,13.9,4040092,1761644,64095,140877,69,13.67,74.45
2020-01-28 18:50:07,192.168.10.94,62.9,4040092,1765156,15114,13129,70,13.67,74.44
2020-01-28 18:55:07,192.168.10.94,66.7,4040092,1764744,14060,17569,70,13.67,74.44
2020-01-28 19:00:06,192.168.10.94,0.0,4040092,1798248,22537,45511,70,13.67,74.44
2020-01-28 19:05:07,192.168.10.94,59.4,4040092,1796792,22126,83455,70,13.67,74.44
2020-01-28 19:10:06,192.168.10.94,0.0,4040092,1784652,21177,28613,70,13.67,74.44
2020-01-28 19:15:06,192.168.10.94,71.9,4040092,1782108,33784,127474,70,13.67,74.44
2020-01-28 19:20:06,192.168.10.94,76.5,4040092,1783272,64291,253586,70,13.67,74.44
2020-01-28 19:25:06,192.168.10.94,71.4,4040092,1788304,25287,74914,70,13.67,74.44
2020-01-28 19:30:06,192.168.10.94,57.6,4040092,1788060,26503,84140,70,13.66,74.43
2020-01-28 19:35:06,192.168.10.94,72.7,4040092,1795608,52099,167198,71,13.66,74.43
2020-01-28 19:40:07,192.168.10.94,78.8,4040092,1801656,14797,19220,71,13.66,74.43
2020-01-28 19:45:07,192.168.10.94,68.8,4040092,1808612,35857,141548,71,13.66,74.43
2020-01-28 19:50:07,192.168.10.94,28.6,4040092,1811488,34546,196851,71,13.66,74.43
2020-01-28 19:55:06,192.168.10.94,75.8,4040092,1810600,50577,134858,71,13.66,74.43
2020-01-28 20:00:07,192.168.10.94,79.4,4040092,1819864,71414,176793,71,13.66,74.43
2020-01-28 20:05:07,192.168.10.94,67.6,4040092,1839148,25361,65819,71,13.66,74.43
2020-01-28 20:10:07,192.168.10.94,76.5,4040092,1842252,22844,32591,71,13.66,74.43
2020-01-28 20:15:07,192.168.10.94,69.7,4040092,1845740,19556,24153,71,13.66,74.43
2020-01-28 20:20:07,192.168.10.94,17.6,4040092,1849592,13283,28845,71,13.65,74.42
2020-01-28 20:25:07,192.168.10.94,23.5,4040092,1849472,44714,185556,71,13.65,74.42
2020-01-28 20:30:07,192.168.10.94,66.7,4040092,1850332,22361,29849,71,13.65,74.42
2020-01-28 20:35:06,192.168.10.94,45.5,4040092,1857812,14019,65861,71,13.65,74.42
2020-01-28 20:40:06,192.168.10.94,79.4,4040092,1864432,14536,17468,71,13.65,74.42
2020-01-28 20:45:06,192.168.10.94,78.8,4040092,1870824,12612,14934,71,13.65,74.42
2020-01-28 20:50:07,192.168.10.94,72.7,4040092,1871136,16709,19175,71,13.65,74.42
2020-01-28 20:55:07,192.168.10.94,27.0,4040092,1871884,80951,285723,72,13.65,74.42
2020-01-28 21:00:06,192.168.10.94,51.5,4040092,1889700,62105,197675,72,13.65,74.42
2020-01-28 21:05:06,192.168.10.94,73.5,4040092,1892308,18153,41083,72,13.65,74.42
2020-01-28 21:10:06,192.168.10.94,78.8,4040092,1858276,16657,26863,72,13.64,74.41
2020-01-28 21:15:06,192.168.10.94,84.8,4040092,1867672,32618,95000,72,13.64,74.41
2020-01-28 21:20:07,192.168.10.94,64.7,4040092,1867540,83942,249645,72,13.64,74.41
2020-01-28 21:25:07,192.168.10.94,67.6,4040092,1867488,23744,26692,72,13.64,74.41
2020-01-28 21:30:07,192.168.10.94,22.9,4040092,1866032,30521,164138,72,13.64,74.41
2020-01-28 21:35:07,192.168.10.94,75.0,4040092,1873668,15260,46562,72,13.64,74.41
2020-01-28 21:40:06,192.168.10.94,76.5,4040092,1881836,39568,105154,72,13.64,74.41
2020-01-28 21:45:06,192.168.10.94,81.8,4040092,1882288,16457,24312,72,13.64,74.41
2020-01-28 21:50:06,192.168.10.94,66.7,4040092,1884204,15665,39434,72,13.64,74.41
2020-01-28 21:55:06,192.168.10.94,76.5,4040092,1885320,18984,39879,72,13.64,74.41
2020-01-28 22:00:07,192.168.10.94,64.7,4040092,1891188,26463,24389,72,13.63,74.40
2020-01-28 22:05:07,192.168.10.94,27.8,4040092,1943720,50201,164838,72,13.63,74.40
2020-01-28 22:10:06,192.168.10.94,56.8,4040092,1952204,55974,114207,72,13.63,74.40
2020-01-28 22:15:06,192.168.10.94,68.6,4040092,1944060,23706,54215,73,13.63,74.40
2020-01-28 22:20:06,192.168.10.94,81.2,4040092,1953536,22039,45540,73,13.63,74.40
2020-01-28 22:25:06,192.168.10.94,78.1,4040092,1942264,38204,131835,73,13.63,74.40
2020-01-28 22:30:06,192.168.10.94,75.8,4040092,1940936,23595,64154,73,13.63,74.40
2020-01-28 22:35:06,192.168.10.94,9.1,4040092,1937836,19628,71859,73,13.63,74.40
2020-01-28 22:40:06,192.168.10.94,84.8,4040092,1939228,19980,59505,73,13.63,74.39
2020-01-28 22:45:06,192.168.10.94,75.0,4040092,1949608,19551,22523,73,13.63,74.39
2020-01-28 22:50:06,192.168.10.94,75.0,4040092,1947972,38463,155159,73,13.63,74.39
2020-01-28 22:55:07,192.168.10.94,67.6,4040092,1953992,43482,110606,73,13.62,74.39
2020-01-28 23:00:07,192.168.10.94,2.9,4040092,1991564,59456,220053,74,13.62,74.39
2020-01-28 23:05:06,192.168.10.94,71.4,4040092,1980276,86576,226768,72,13.62,74.39
2020-01-28 23:10:06,192.168.10.94,13.9,4040092,1939736,28087,72542,72,13.62,74.39
2020-01-28 23:15:06,192.168.10.94,78.8,4040092,1936684,42768,129086,72,13.62,74.39
2020-01-28 23:20:06,192.168.10.94,74.3,4040092,1938100,29703,99747,72,13.62,74.39
2020-01-28 23:25:07,192.168.10.94,78.8,4040092,1933528,48766,102886,72,13.62,74.39
2020-01-28 23:30:07,192.168.10.94,71.9,4040092,1935916,45377,107548,72,13.62,74.38
2020-01-28 23:35:07,192.168.10.94,69.7,4040092,1941120,38319,174549,72,13.62,74.38
2020-01-28 23:40:07,192.168.10.94,79.4,4040092,1947408,17125,18602,72,13.62,74.38
2020-01-28 23:45:07,192.168.10.94,60.0,4040092,1945724,34925,94820,72,13.62,74.38
2020-01-28 23:50:07,192.168.10.94,26.5,4040092,1948188,19594,21432,72,13.61,74.38
2020-01-28 23:55:06,192.168.10.94,70.6,4040092,1951776,61631,121701,72,13.61,74.38
2020-01-29 00:00:06,192.168.10.94,76.5,4040092,1962452,20895,37614,72,13.61,74.38
2020-01-29 00:05:06,192.168.10.94,82.4,4040092,1964344,59975,244857,72,13.61,74.38
2020-01-29 00:10:06,192.168.10.94,68.8,4040092,1972240,19941,23813,72,13.61,74.38
2020-01-29 00:15:06,192.168.10.94,60.6,4040092,1967828,33414,85383,72,13.61,74.38
2020-01-29 00:20:06,192.168.10.94,28.9,4040092,1973284,24636,81678,72,13.61,74.38
2020-01-29 00:25:06,192.168.10.94,80.6,4040092,1977572,24639,273501,72,13.61,74.37
2020-01-29 00:30:06,192.168.10.94,76.5,4040092,1976536,39216,106127,72,13.61,74.37
2020-01-29 00:35:06,192.168.10.94,55.9,4040092,1977460,44716,137746,72,13.61,74.37
2020-01-29 00:40:07,192.168.10.94,78.1,4040092,1978888,57187,337551,72,13.60,74.37
2020-01-29 00:45:06,192.168.10.94,78.8,4040092,1981704,38989,97194,72,13.60,74.37
2020-01-29 00:50:06,192.168.10.94,75.0,4040092,1983068,82146,229679,73,13.60,74.37
2020-01-29 00:55:07,192.168.10.94,28.2,4040092,1991336,28456,116044,73,13.60,74.37
2020-01-29 01:00:06,192.168.10.94,71.9,4040092,2017400,29421,132519,73,13.60,74.37
2020-01-29 01:05:07,192.168.10.94,68.6,4040092,2019852,22969,88924,73,13.60,74.37
2020-01-29 01:10:07,192.168.10.94,54.5,4040092,1988348,70443,375225,73,13.60,74.36
2020-01-29 01:15:06,192.168.10.94,73.5,4040092,1966244,12115,11187,73,13.60,74.36
2020-01-29 01:20:07,192.168.10.94,72.7,4040092,1972480,28603,34945,73,13.60,74.36
2020-01-29 01:25:06,192.168.10.94,25.0,4040092,1978700,32915,60018,73,13.60,74.36
2020-01-29 01:30:06,192.168.10.94,51.4,4040092,1977108,42428,156160,73,13.59,74.36
2020-01-29 01:35:06,192.168.10.94,82.4,4040092,1973684,19421,53227,73,13.59,74.36
2020-01-29 01:40:06,192.168.10.94,76.5,4040092,1982192,63987,117445,73,13.59,74.36
2020-01-29 01:45:06,192.168.10.94,75.8,4040092,1983248,25984,34640,73,13.59,74.36
2020-01-29 01:50:06,192.168.10.94,82.4,4040092,1990060,82548,397972,73,13.59,74.36
2020-01-29 01:55:06,192.168.10.94,63.6,4040092,1991080,28698,93018,73,13.59,74.35
2020-01-29 02:00:06,192.168.10.94,18.9,4040092,1992084,13873,13614,73,13.59,74.35
2020-01-29 02:05:06,192.168.10.94,79.4,4040092,2000036,76518,250818,73,13.59,74.35
2020-01-29 02:10:06,192.168.10.94,51.5,4040092,2003320,37352,119711,74,13.59,74.35
2020-01-29 02:15:06,192.168.10.94,81.8,4040092,2006540,26547,111219,74,13.59,74.35
2020-01-29 02:20:06,192.168.10.94,81.8,4040092,2003736,13280,39210,74,13.58,74.35
2020-01-29 02:25:06,192.168.10.94,68.8,4040092,2008004,19064,27860,74,13.58,74.35
2020-01-29 02:30:06,192.168.10.94,72.7,4040092,2004516,88227,214314,74,13.58,74.35
2020-01-29 02:35:06,192.168.10.94,20.0,4040092,2007324,18662,70436,74,13.58,74.35
2020-01-29 02:40:06,192.168.10.94,77.1,4040092,2007008,66145,284175,74,13.58,74.35
2020-01-29 02:45:06,192.168.10.94,48.5,4040092,2011928,16432,23629,74,13.58,74.34
2020-01-29 02:50:06,192.168.10.94,75.8,4040092,2016888,41755,127553,74,13.58,74.34
2020-01-29 02:55:06,192.168.10.94,61.8,4040092,2016456,23284,51621,74,13.58,74.34
2020-01-29 03:00:07,192.168.10.94,37.5,4040092,2070508,22456,7305,75,13.58,74.34
2020-01-29 03:05:06,192.168.10.94,84.4,4040092,2041392,26865,93564,72,13.58,74.34
2020-01-29 03:10:06,192.168.10.94,10.8,4040092,2024604,55169,170490,72,13.58,74.34
2020-01-29 03:15:06,192.168.10.94,79.4,4040092,2026516,27117,39295,72,13.58,74.34
2020-01-29 03:20:06,192.168.10.94,66.7,4040092,2003836,26926,82270,72,13.58,74.33
2020-01-29 03:25:06,192.168.10.94,78.8,4040092,2025208,21399,45752,72,13.58,74.33
2020-01-29 03:30:06,192.168.10.94,70.6,4040092,2020984,55031,214336,72,13.57,74.33
2020-01-29 03:35:06,192.168.10.94,57.6,4040092,2018368,12545,68391,72,13.57,74.33
2020-01-29 03:40:06,192.168.10.94,81.8,4040092,2034204,30568,150754,72,13.57,74.33
2020-01-29 03:45:06,192.168.10.94,17.6,4040092,2030372,47327,128000,72,13.57,74.33
2020-01-29 03:50:06,192.168.10.94,76.5,4040092,2041200,35192,125073,72,13.57,74.33
2020-01-29 03:55:07,192.168.10.94,75.0,4040092,2043056,54326,183068,73,13.57,74.33
2020-01-29 04:00:06,192.168.10.94,73.5,4040092,2031616,21090,31320,73,13.57,74.33
2020-01-29 04:05:06,192.168.10.94,69.7,4040092,1973796,18341,71488,73,13.57,74.32
2020-01-29 04:10:06,192.168.10.94,84.4,4040092,1972492,81180,238570,73,13.57,74.32
2020-01-29 04:15:06,192.168.10.94,69.7,4040092,1966008,26270,31980,73,13.57,74.32
